date,jobcountry,indeed_job_postings_index,variable,display_name
2020-09-29,US,73.59,new postings,Data & Analytics
2020-09-30,US,67.26,total postings,Data & Analytics
2020-09-30,US,74.49,new postings,Data & Analytics
2020-10-01,US,67.46,total postings,Data & Analytics
2020-10-01,US,75.78,new postings,Data & Analytics
2020-10-02,US,67.69,total postings,Data & Analytics
2020-10-02,US,76.78,new postings,Data & Analytics
2020-10-03,US,67.95,total postings,Data & Analytics
2020-10-03,US,77.86,new postings,Data & Analytics
2020-10-04,US,68.14,total postings,Data & Analytics
2020-10-04,US,78.53,new postings,Data & Analytics
2020-10-05,US,68.35,total postings,Data & Analytics
2020-10-05,US,79.07,new postings,Data & Analytics
2020-10-06,US,68.51,total postings,Data & Analytics
2020-10-06,US,78.53,new postings,Data & Analytics
2020-10-07,US,68.66,total postings,Data & Analytics
2020-10-07,US,79.05,new postings,Data & Analytics
2020-10-08,US,68.86,total postings,Data & Analytics
2020-10-08,US,79.49,new postings,Data & Analytics
2020-10-09,US,68.98,total postings,Data & Analytics
2020-10-09,US,79.74,new postings,Data & Analytics
2020-10-10,US,69.08,total postings,Data & Analytics
2020-10-10,US,80.03,new postings,Data & Analytics
2020-10-11,US,69.26,total postings,Data & Analytics
2020-10-11,US,80.47,new postings,Data & Analytics
2020-10-12,US,69.42,total postings,Data & Analytics
2020-10-12,US,80.83,new postings,Data & Analytics
2020-10-13,US,69.62,total postings,Data & Analytics
2020-10-13,US,81.62,new postings,Data & Analytics
2020-10-14,US,69.79,total postings,Data & Analytics
2020-10-14,US,81.85,new postings,Data & Analytics
2020-10-15,US,70.06,total postings,Data & Analytics
2020-10-15,US,82.55,new postings,Data & Analytics
2020-10-16,US,70.27,total postings,Data & Analytics
2020-10-16,US,82.97,new postings,Data & Analytics
2020-10-17,US,70.39,total postings,Data & Analytics
2020-10-17,US,83.16,new postings,Data & Analytics
2020-10-18,US,70.52,total postings,Data & Analytics
2020-10-18,US,83.36,new postings,Data & Analytics
2020-10-19,US,70.8,total postings,Data & Analytics
2020-10-19,US,83.34,new postings,Data & Analytics
2020-10-20,US,71.02,total postings,Data & Analytics
2020-10-20,US,83.39,new postings,Data & Analytics
2020-10-21,US,71.12,total postings,Data & Analytics
2020-10-21,US,83.82,new postings,Data & Analytics
2020-10-22,US,71.13,total postings,Data & Analytics
2020-10-22,US,82.84,new postings,Data & Analytics
2020-10-23,US,71.14,total postings,Data & Analytics
2020-10-23,US,82.41,new postings,Data & Analytics
2020-10-24,US,71.3,total postings,Data & Analytics
2020-10-24,US,82.04,new postings,Data & Analytics
2020-10-25,US,71.35,total postings,Data & Analytics
2020-10-25,US,81.76,new postings,Data & Analytics
2020-10-26,US,71.25,total postings,Data & Analytics
2020-10-26,US,81.62,new postings,Data & Analytics
2020-10-27,US,71.28,total postings,Data & Analytics
2020-10-27,US,81.57,new postings,Data & Analytics
2020-10-28,US,71.43,total postings,Data & Analytics
2020-10-28,US,81.99,new postings,Data & Analytics
2020-10-29,US,71.6,total postings,Data & Analytics
2020-10-29,US,83.58,new postings,Data & Analytics
