date,jobcountry,indeed_job_postings_index,variable,display_name
2020-10-14,DE,84.13,total postings,Data & Analytics
2020-10-15,DE,110.77,new postings,Data & Analytics
2020-10-15,DE,84.42,total postings,Data & Analytics
2020-10-16,DE,108.89,new postings,Data & Analytics
2020-10-16,DE,84.76,total postings,Data & Analytics
2020-10-17,DE,107.01,new postings,Data & Analytics
2020-10-17,DE,85.07,total postings,Data & Analytics
2020-10-18,DE,106.06,new postings,Data & Analytics
2020-10-18,DE,85.24,total postings,Data & Analytics
2020-10-19,DE,103.76,new postings,Data & Analytics
2020-10-19,DE,85.49,total postings,Data & Analytics
2020-10-20,DE,100.49,new postings,Data & Analytics
2020-10-20,DE,85.75,total postings,Data & Analytics
2020-10-21,DE,97.84,new postings,Data & Analytics
2020-10-21,DE,86.02,total postings,Data & Analytics
2020-10-22,DE,96.01,new postings,Data & Analytics
2020-10-22,DE,86.23,total postings,Data & Analytics
2020-10-23,DE,95.97,new postings,Data & Analytics
